tax_rate_percentage;description;manufacturer_recommended_price;sku;image_url_1;size;gtin;shoe_size_fr;retail_price_justification;name;morphogender;composition;color_normalized;color;category;model;brand;ankle_boot_type;closure_type;shoe_tip_type;stock;manufacturer_reference;washing_properties;variation_type;selling_price;manufacturing_country;size_country_origin;image_url_5;product_warranty_information;image_url_8;image_url_7;image_url_6;rod_height;image_url_4;image_url_3;image_url_2;size_guide;sales_justification;dimension;collection;calf_size;capacity;heel_height;is_variation
22;"un bel prodotto";59.78;MSV3284-41-CUOIO;http://outlet.test3d0.it/img/9914/or/msv3284mar.jpg;41;MSV3284-41-CUOIO;c_19;"Prezzo suggerito nei nostri negoz";"SANDALO DONNA";c_woman;"TACCO 7 CM";MARRONE;MARRONE;11527;MSV3284-41-CUOIO;"LE MATTO";;;;;;;;;;;;;;;;;http://outlet.test3d0.it/img/9917/or/msv3284mar-3.jpg;http://outlet.test3d0.it/img/9916/or/msv3284mar-2.jpg;http://outlet.test3d0.it/img/9915/or/msv3284mar-1.jpg;;;;;;;;1
22;"un bel prodotto";59.78;MSV3284-41-ROSSO;http://outlet.test3d0.it/img/9918/or/msv3284ro.jpg;41;MSV3284-41-ROSSO;c_19;"Prezzo suggerito nei nostri negoz";"SANDALO DONNA";c_woman;"TACCO 7 CM";ROSSO;ROSSO;11527;MSV3284-41-ROSSO;"LE MATTO";;;;;;;;;;;;;;;;;http://outlet.test3d0.it/img/9921/or/msv3284ro-3.jpg;http://outlet.test3d0.it/img/9920/or/msv3284ro-2.jpg;http://outlet.test3d0.it/img/9919/or/msv3284ro-1.jpg;;;;;;;;1
22;"un bel prodotto";59.78;MSV3286-36-NERO;http://outlet.test3d0.it/img/10259/or/msv3286ne.jpg;36;MSV3286-36-NERO;c_36;"Prezzo suggerito nei nostri negoz";"SANDALO DONNA";c_woman;"TACCO 7 CM";c_red;NERO;11527;MSV3286-36-NERO;"LE MATTO";;;;;;;;;;;;;;;;;http://outlet.test3d0.it/img/10262/or/msv3286ne-3.jpg;http://outlet.test3d0.it/img/10261/or/msv3286ne-2.jpg;http://outlet.test3d0.it/img/10260/or/msv3286ne-1.jpg;;;;;;;;1
22;"un bel prodotto";59.78;MSV3286-37-NERO;http://outlet.test3d0.it/img/10263/or/msv3286ne.jpg;37;MSV3286-37-NERO;c_37.5;"Prezzo suggerito nei nostri negoz";"SANDALO DONNA";c_woman;"TACCO 7 CM";c_red;NERO;11527;MSV3286-37-NERO;"LE MATTO";;;;;;;;;;;;;;;;;http://outlet.test3d0.it/img/10266/or/msv3286ne-3.jpg;http://outlet.test3d0.it/img/10265/or/msv3286ne-2.jpg;http://outlet.test3d0.it/img/10264/or/msv3286ne-1.jpg;;;;;;;;1
22;"un bel prodotto";59.78;MSV3286-38-NERO;http://outlet.test3d0.it/img/10267/or/msv3286ne.jpg;38;MSV3286-38-NERO;c_38-2-3;"Prezzo suggerito nei nostri negoz";"SANDALO DONNA";c_woman;"TACCO 7 CM";c_red;NERO;11527;MSV3286-38-NERO;"LE MATTO";;;;;;;;;;;;;;;;;http://outlet.test3d0.it/img/10270/or/msv3286ne-3.jpg;http://outlet.test3d0.it/img/10269/or/msv3286ne-2.jpg;http://outlet.test3d0.it/img/10268/or/msv3286ne-1.jpg;;;;;;;;1
22;"un bel prodotto";59.78;MSV3286-39-NERO;http://outlet.test3d0.it/img/10271/or/msv3286ne.jpg;39;MSV3286-39-NERO;c_17;"Prezzo suggerito nei nostri negoz";"SANDALO DONNA";c_woman;"TACCO 7 CM";c_red;NERO;11527;MSV3286-39-NERO;"LE MATTO";;;;;;;;;;;;;;;;;http://outlet.test3d0.it/img/10274/or/msv3286ne-3.jpg;http://outlet.test3d0.it/img/10273/or/msv3286ne-2.jpg;http://outlet.test3d0.it/img/10272/or/msv3286ne-1.jpg;;;;;;;;1
22;"un bel prodotto";59.78;MSV3286-40-NERO;http://outlet.test3d0.it/img/10275/or/msv3286ne.jpg;40;MSV3286-40-NERO;c_21;"Prezzo suggerito nei nostri negoz";"SANDALO DONNA";c_woman;"TACCO 7 CM";c_red;NERO;11527;MSV3286-40-NERO;"LE MATTO";;;;;;;;;;;;;;;;;http://outlet.test3d0.it/img/10278/or/msv3286ne-3.jpg;http://outlet.test3d0.it/img/10277/or/msv3286ne-2.jpg;http://outlet.test3d0.it/img/10276/or/msv3286ne-1.jpg;;;;;;;;1
22;"un bel prodotto";59.78;MSV3290-35-NERO;http://outlet.test3d0.it/img/9926/or/msv3290ne.jpg;35;MSV3290-35-NERO;c_35;"Prezzo suggerito nei nostri negoz";"SANDALO DONNA";c_woman;"TACCO 5 CM";c_red;NERO;11527;MSV3290-35-NERO;"LE MATTO";;;;;;;;;;;;;;;;;http://outlet.test3d0.it/img/9929/or/msv3290ne-3.jpg;http://outlet.test3d0.it/img/9928/or/msv3290ne-2.jpg;http://outlet.test3d0.it/img/9927/or/msv3290ne-1.jpg;;;;;;;;1
22;"un bel prodotto";59.78;MSV3290-36-NERO;http://outlet.test3d0.it/img/9930/or/msv3290ne.jpg;36;MSV3290-36-NERO;c_36;"Prezzo suggerito nei nostri negoz";"SANDALO DONNA";c_woman;"TACCO 5 CM";c_red;NERO;11527;MSV3290-36-NERO;"LE MATTO";;;;;;;;;;;;;;;;;http://outlet.test3d0.it/img/9933/or/msv3290ne-3.jpg;http://outlet.test3d0.it/img/9932/or/msv3290ne-2.jpg;http://outlet.test3d0.it/img/9931/or/msv3290ne-1.jpg;;;;;;;;1
22;"un bel prodotto";59.78;MSV3290-37-NERO;http://outlet.test3d0.it/img/9934/or/msv3290ne.jpg;37;MSV3290-37-NERO;c_37.5;"Prezzo suggerito nei nostri negoz";"SANDALO DONNA";c_woman;"TACCO 5 CM";c_red;NERO;11527;MSV3290-37-NERO;"LE MATTO";;;;;;;;;;;;;;;;;http://outlet.test3d0.it/img/9937/or/msv3290ne-3.jpg;http://outlet.test3d0.it/img/9936/or/msv3290ne-2.jpg;http://outlet.test3d0.it/img/9935/or/msv3290ne-1.jpg;;;;;;;;1
22;"un bel prodotto";59.78;MSV3290-38-NERO;http://outlet.test3d0.it/img/9938/or/msv3290ne.jpg;38;MSV3290-38-NERO;c_38-2-3;"Prezzo suggerito nei nostri negoz";"SANDALO DONNA";c_woman;"TACCO 5 CM";c_red;NERO;11527;MSV3290-38-NERO;"LE MATTO";;;;;;;;;;;;;;;;;http://outlet.test3d0.it/img/9941/or/msv3290ne-3.jpg;http://outlet.test3d0.it/img/9940/or/msv3290ne-2.jpg;http://outlet.test3d0.it/img/9939/or/msv3290ne-1.jpg;;;;;;;;1
22;"un bel prodotto";59.78;MSV3290-39-NERO;http://outlet.test3d0.it/img/9942/or/msv3290ne.jpg;39;MSV3290-39-NERO;c_17;"Prezzo suggerito nei nostri negoz";"SANDALO DONNA";c_woman;"TACCO 5 CM";c_red;NERO;11527;MSV3290-39-NERO;"LE MATTO";;;;;;;;;;;;;;;;;http://outlet.test3d0.it/img/9945/or/msv3290ne-3.jpg;http://outlet.test3d0.it/img/9944/or/msv3290ne-2.jpg;http://outlet.test3d0.it/img/9943/or/msv3290ne-1.jpg;;;;;;;;1
22;"un bel prodotto";59.78;MSV3290-40-NERO;http://outlet.test3d0.it/img/9946/or/msv3290ne.jpg;40;MSV3290-40-NERO;c_21;"Prezzo suggerito nei nostri negoz";"SANDALO DONNA";c_woman;"TACCO 5 CM";c_red;NERO;11527;MSV3290-40-NERO;"LE MATTO";;;;;;;;;;;;;;;;;http://outlet.test3d0.it/img/9949/or/msv3290ne-3.jpg;http://outlet.test3d0.it/img/9948/or/msv3290ne-2.jpg;http://outlet.test3d0.it/img/9947/or/msv3290ne-1.jpg;;;;;;;;1
22;"un bel prodotto";59.78;MSV3294-35-GHIACCIO;http://outlet.test3d0.it/img/9954/or/msv3294ice.jpg;35;MSV3294-35-GHIACCIO;c_35;"Prezzo suggerito nei nostri negoz";"SANDALO DONNA";c_woman;"TACCO 5 CM";ICE;ICE;11527;MSV3294-35-GHIACCIO;LEMATTO;;;;;;;;;;;;;;;;;http://outlet.test3d0.it/img/9957/or/msv3294ice-3.jpg;http://outlet.test3d0.it/img/9956/or/msv3294ice-2.jpg;http://outlet.test3d0.it/img/9955/or/msv3294ice-1.jpg;;;;;;;;1
22;"un bel prodotto";59.78;MSV3294-36-GHIACCIO;http://outlet.test3d0.it/img/9958/or/msv3294ice.jpg;36;MSV3294-36-GHIACCIO;c_36;"Prezzo suggerito nei nostri negoz";"SANDALO DONNA";c_woman;"TACCO 5 CM";ICE;ICE;11527;MSV3294-36-GHIACCIO;LEMATTO;;;;;;;;;;;;;;;;;http://outlet.test3d0.it/img/9961/or/msv3294ice-3.jpg;http://outlet.test3d0.it/img/9960/or/msv3294ice-2.jpg;http://outlet.test3d0.it/img/9959/or/msv3294ice-1.jpg;;;;;;;;1
22;"un bel prodotto";59.78;MSV3294-37-GHIACCIO;http://outlet.test3d0.it/img/9962/or/msv3294ice.jpg;37;MSV3294-37-GHIACCIO;c_37.5;"Prezzo suggerito nei nostri negoz";"SANDALO DONNA";c_woman;"TACCO 5 CM";ICE;ICE;11527;MSV3294-37-GHIACCIO;LEMATTO;;;;;;;;;;;;;;;;;http://outlet.test3d0.it/img/9965/or/msv3294ice-3.jpg;http://outlet.test3d0.it/img/9964/or/msv3294ice-2.jpg;http://outlet.test3d0.it/img/9963/or/msv3294ice-1.jpg;;;;;;;;1
22;"un bel prodotto";59.78;MSV3294-38-GHIACCIO;http://outlet.test3d0.it/img/9966/or/msv3294ice.jpg;38;MSV3294-38-GHIACCIO;c_38-2-3;"Prezzo suggerito nei nostri negoz";"SANDALO DONNA";c_woman;"TACCO 5 CM";ICE;ICE;11527;MSV3294-38-GHIACCIO;LEMATTO;;;;;;;;;;;;;;;;;http://outlet.test3d0.it/img/9969/or/msv3294ice-3.jpg;http://outlet.test3d0.it/img/9968/or/msv3294ice-2.jpg;http://outlet.test3d0.it/img/9967/or/msv3294ice-1.jpg;;;;;;;;1
22;"un bel prodotto";59.78;MSV3294-39-GHIACCIO;http://outlet.test3d0.it/img/9970/or/msv3294ice.jpg;39;MSV3294-39-GHIACCIO;c_17;"Prezzo suggerito nei nostri negoz";"SANDALO DONNA";c_woman;"TACCO 5 CM";ICE;ICE;11527;MSV3294-39-GHIACCIO;LEMATTO;;;;;;;;;;;;;;;;;http://outlet.test3d0.it/img/9973/or/msv3294ice-3.jpg;http://outlet.test3d0.it/img/9972/or/msv3294ice-2.jpg;http://outlet.test3d0.it/img/9971/or/msv3294ice-1.jpg;;;;;;;;1
22;"un bel prodotto";59.78;MSV3294-40-GHIACCIO;http://outlet.test3d0.it/img/9974/or/msv3294ice.jpg;40;MSV3294-40-GHIACCIO;c_21;"Prezzo suggerito nei nostri negoz";"SANDALO DONNA";c_woman;"TACCO 5 CM";ICE;ICE;11527;MSV3294-40-GHIACCIO;LEMATTO;;;;;;;;;;;;;;;;;http://outlet.test3d0.it/img/9977/or/msv3294ice-3.jpg;http://outlet.test3d0.it/img/9976/or/msv3294ice-2.jpg;http://outlet.test3d0.it/img/9975/or/msv3294ice-1.jpg;;;;;;;;1
22;"un bel prodotto";59.78;MSV3294-41-GHIACCIO;http://outlet.test3d0.it/img/9978/or/msv3294ice.jpg;41;MSV3294-41-GHIACCIO;c_19;"Prezzo suggerito nei nostri negoz";"SANDALO DONNA";c_woman;"TACCO 5 CM";ICE;ICE;11527;MSV3294-41-GHIACCIO;LEMATTO;;;;;;;;;;;;;;;;;http://outlet.test3d0.it/img/9981/or/msv3294ice-3.jpg;http://outlet.test3d0.it/img/9980/or/msv3294ice-2.jpg;http://outlet.test3d0.it/img/9979/or/msv3294ice-1.jpg;;;;;;;;1
22;"un bel prodotto";59.78;MSV3295--36-GHIACCIO;http://outlet.test3d0.it/img/9706/or/msv3295ice.jpg;36;MSV3295--36-GHIACCIO;c_36;"Prezzo suggerito nei nostri negoz";"SANDALO DONNA";c_woman;"TACCO 5 CM";ICE;ICE;11527;MSV3295--36-GHIACCIO;LEMATTO;;;;;;;;;;;;;;;;;http://outlet.test3d0.it/img/9709/or/msv3295ice-3.jpg;http://outlet.test3d0.it/img/9708/or/msv3295ice-2.jpg;http://outlet.test3d0.it/img/9707/or/msv3295ice-1.jpg;;;;;;;;1
22;"un bel prodotto";59.78;MSV3295--37-GHIACCIO;http://outlet.test3d0.it/img/9710/or/msv3295ice.jpg;37;MSV3295--37-GHIACCIO;c_37.5;"Prezzo suggerito nei nostri negoz";"SANDALO DONNA";c_woman;"TACCO 5 CM";ICE;ICE;11527;MSV3295--37-GHIACCIO;LEMATTO;;;;;;;;;;;;;;;;;http://outlet.test3d0.it/img/9713/or/msv3295ice-3.jpg;http://outlet.test3d0.it/img/9712/or/msv3295ice-2.jpg;http://outlet.test3d0.it/img/9711/or/msv3295ice-1.jpg;;;;;;;;1
22;"un bel prodotto";59.78;MSV3295--39-GHIACCIO;http://outlet.test3d0.it/img/9714/or/msv3295ice.jpg;39;MSV3295--39-GHIACCIO;c_17;"Prezzo suggerito nei nostri negoz";"SANDALO DONNA";c_woman;"TACCO 5 CM";ICE;ICE;11527;MSV3295--39-GHIACCIO;LEMATTO;;;;;;;;;;;;;;;;;http://outlet.test3d0.it/img/9717/or/msv3295ice-3.jpg;http://outlet.test3d0.it/img/9716/or/msv3295ice-2.jpg;http://outlet.test3d0.it/img/9715/or/msv3295ice-1.jpg;;;;;;;;1
22;"un bel prodotto";59.78;MSV3295-36-ROSSO;http://outlet.test3d0.it/img/10123/or/msv3295ro.jpg;36;MSV3295-36-ROSSO;c_36;"Prezzo suggerito nei nostri negoz";"SANDALO DONNA";c_woman;"TACCO 5 CM";ROSSO;ROSSO;11527;MSV3295-36-ROSSO;LEMATTO;;;;;;;;;;;;;;;;;;http://outlet.test3d0.it/img/10125/or/msv3295ro-3.jpg;http://outlet.test3d0.it/img/10124/or/msv3295ro-2.jpg;;;;;;;;1
22;"un bel prodotto";59.78;MSV3295-37-ROSSO;http://outlet.test3d0.it/img/10126/or/msv3295ro.jpg;37;MSV3295-37-ROSSO;c_37.5;"Prezzo suggerito nei nostri negoz";"SANDALO DONNA";c_woman;"TACCO 5 CM";ROSSO;ROSSO;11527;MSV3295-37-ROSSO;LEMATTO;;;;;;;;;;;;;;;;;;http://outlet.test3d0.it/img/10128/or/msv3295ro-3.jpg;http://outlet.test3d0.it/img/10127/or/msv3295ro-2.jpg;;;;;;;;1
22;"un bel prodotto";59.78;MSV3295-38-GHIACCIO;http://outlet.test3d0.it/img/9718/or/msv3295ice.jpg;38;MSV3295-38-GHIACCIO;c_38-2-3;"Prezzo suggerito nei nostri negoz";"SANDALO DONNA";c_woman;"TACCO 5 CM";ICE;ICE;11527;MSV3295-38-GHIACCIO;LEMATTO;;;;;;;;;;;;;;;;;http://outlet.test3d0.it/img/9721/or/msv3295ice-3.jpg;http://outlet.test3d0.it/img/9720/or/msv3295ice-2.jpg;http://outlet.test3d0.it/img/9719/or/msv3295ice-1.jpg;;;;;;;;1
22;"un bel prodotto";59.78;MSV3295-38-ROSSO;http://outlet.test3d0.it/img/10129/or/msv3295ro.jpg;38;MSV3295-38-ROSSO;c_38-2-3;"Prezzo suggerito nei nostri negoz";"SANDALO DONNA";c_woman;"TACCO 5 CM";ROSSO;ROSSO;11527;MSV3295-38-ROSSO;LEMATTO;;;;;;;;;;;;;;;;;;http://outlet.test3d0.it/img/10131/or/msv3295ro-3.jpg;http://outlet.test3d0.it/img/10130/or/msv3295ro-2.jpg;;;;;;;;1
22;"un bel prodotto";59.78;MSV3295-39-ROSSO;http://outlet.test3d0.it/img/10132/or/msv3295ro.jpg;39;MSV3295-39-ROSSO;c_17;"Prezzo suggerito nei nostri negoz";"SANDALO DONNA";c_woman;"TACCO 5 CM";ROSSO;ROSSO;11527;MSV3295-39-ROSSO;LEMATTO;;;;;;;;;;;;;;;;;;http://outlet.test3d0.it/img/10134/or/msv3295ro-3.jpg;http://outlet.test3d0.it/img/10133/or/msv3295ro-2.jpg;;;;;;;;1
22;"un bel prodotto";59.78;MSV3295-40-ROSSO;http://outlet.test3d0.it/img/10135/or/msv3295ro.jpg;40;MSV3295-40-ROSSO;c_21;"Prezzo suggerito nei nostri negoz";"SANDALO DONNA";c_woman;"TACCO 5 CM";ROSSO;ROSSO;11527;MSV3295-40-ROSSO;LEMATTO;;;;;;;;;;;;;;;;;;http://outlet.test3d0.it/img/10137/or/msv3295ro-3.jpg;http://outlet.test3d0.it/img/10136/or/msv3295ro-2.jpg;;;;;;;;1
